txn_id,user_id,initiated_at,txn_value_inr,bank_name,device_type,network_type,app_version,txn_success,final_error_code
TX106112,1164,2025-08-08 08:08:19.001158,50.0,ICICI,iOS,WiFi,7.4.1,False,USER_ABORT
TX106113,4826,2025-07-26 15:00:04.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX106114,556,2025-08-31 20:03:10.001158,50.0,Axis,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX106115,3662,2025-08-23 16:28:06.001158,50.0,PNB,Android,4G,7.3.1,True,
TX106116,1752,2025-08-15 05:31:07.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106117,2942,2025-07-20 09:29:50.001158,50.0,ICICI,iOS,WiFi,7.4.0,True,
TX106118,2658,2025-07-21 15:11:27.001158,50.0,SBI,iOS,WiFi,7.4.1,False,UPI_LIMIT_EXCEEDED
TX106119,2796,2025-08-20 10:37:25.001158,50.0,Axis,Android,4G,7.4.0,True,
TX106120,2330,2025-08-19 17:18:05.001158,50.0,Axis,Android,4G,7.4.1,False,USER_ABORT
TX106121,1960,2025-07-16 13:12:15.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX106122,1602,2025-07-18 21:12:20.001158,50.0,SBI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX106123,2794,2025-08-02 04:38:31.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX106124,1481,2025-07-19 07:24:22.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106125,1103,2025-08-11 05:45:04.001158,50.0,Axis,Android,5G,7.4.0,True,
TX106126,3277,2025-07-08 03:06:36.001158,50.0,SBI,iOS,4G,7.4.1,False,NETWORK_TIMEOUT
TX106127,1300,2025-08-14 07:23:46.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX106128,4995,2025-08-01 20:43:25.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX106129,3880,2025-07-29 07:52:43.001158,50.0,SBI,Android,5G,7.4.0,False,USER_ABORT
TX106130,1536,2025-08-18 13:41:52.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX106131,78,2025-08-11 12:29:53.001158,50.0,SBI,iOS,5G,7.4.1,True,
TX106132,2832,2025-07-23 03:38:34.001158,50.0,ICICI,Android,4G,7.4.1,False,INCORRECT_PIN
TX106133,3411,2025-08-22 16:22:20.001158,50.0,PNB,Android,5G,7.4.0,True,
TX106134,2722,2025-07-06 01:22:31.001158,50.0,PNB,iOS,WiFi,7.4.1,False,UPI_LIMIT_EXCEEDED
TX106135,3628,2025-07-05 22:46:38.001158,50.0,SBI,iOS,5G,7.3.1,False,USER_ABORT
TX106136,1533,2025-07-04 21:39:05.001158,50.0,Axis,iOS,5G,7.4.1,False,USER_ABORT
TX106137,238,2025-07-13 10:09:28.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX106138,1997,2025-08-11 09:00:01.001158,50.0,PNB,Android,4G,7.3.1,True,
TX106139,3428,2025-08-28 14:32:00.001158,50.0,Axis,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX106140,278,2025-08-14 02:20:23.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX106141,3090,2025-07-31 14:22:55.001158,50.0,HDFC,Android,5G,7.3.1,True,
TX106142,524,2025-07-19 09:18:33.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106143,4276,2025-07-31 12:27:42.001158,50.0,Axis,Android,4G,7.4.0,True,
TX106144,4219,2025-08-24 00:09:55.001158,50.0,HDFC,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX106145,3123,2025-08-03 23:40:07.001158,50.0,ICICI,Android,4G,7.3.1,False,USER_ABORT
TX106146,4576,2025-08-17 13:23:17.001158,50.0,ICICI,Android,5G,7.4.0,True,
TX106147,1798,2025-07-27 11:44:47.001158,50.0,PNB,Android,4G,7.4.1,True,
TX106148,2132,2025-08-07 21:31:38.001158,50.0,PNB,Android,4G,7.4.0,True,
TX106149,816,2025-07-20 23:24:26.001158,72.51,HDFC,Android,4G,7.4.1,False,USER_ABORT
TX106150,2695,2025-08-08 13:05:22.001158,50.0,Axis,iOS,4G,7.4.0,False,USER_ABORT
TX106151,443,2025-08-14 15:56:14.001158,50.0,Axis,Android,4G,7.4.1,True,
TX106152,3141,2025-07-09 16:01:51.001158,50.0,PNB,Android,4G,7.4.1,False,USER_ABORT
TX106153,143,2025-07-30 14:22:13.001158,50.0,SBI,Android,4G,7.3.1,True,
TX106154,4288,2025-07-18 17:11:39.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX106155,1411,2025-08-28 23:43:03.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106156,4474,2025-07-07 13:56:35.001158,50.0,HDFC,Android,5G,7.4.1,True,
TX106157,535,2025-08-08 09:37:06.001158,50.0,SBI,iOS,5G,7.4.0,True,
TX106158,1717,2025-07-24 17:17:24.001158,52.27,HDFC,Android,4G,7.4.0,True,
TX106159,3365,2025-08-31 14:43:37.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX106160,1033,2025-08-17 03:49:54.001158,50.0,HDFC,iOS,4G,7.4.0,False,INCORRECT_PIN
TX106161,3343,2025-08-04 19:54:01.001158,50.0,ICICI,Android,WiFi,7.4.0,False,UPI_LIMIT_EXCEEDED
TX106162,1411,2025-08-28 10:31:46.001158,50.0,SBI,Android,WiFi,7.4.0,True,
TX106163,4501,2025-07-05 09:20:08.001158,50.0,Axis,iOS,4G,7.4.1,True,
TX106164,1173,2025-08-15 19:22:35.001158,50.0,PNB,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX106165,889,2025-07-08 05:06:07.001158,50.0,ICICI,Android,WiFi,7.4.1,True,
TX106166,3339,2025-08-31 03:43:06.001158,50.0,PNB,Android,5G,7.3.1,False,USER_ABORT
TX106167,4518,2025-08-28 05:00:34.001158,50.0,SBI,Android,4G,7.4.1,True,
TX106168,1642,2025-08-08 18:52:47.001158,59.8,Axis,iOS,4G,7.4.1,True,
TX106169,472,2025-07-21 01:25:42.001158,50.0,SBI,Android,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX106170,2941,2025-07-04 16:01:22.001158,50.0,HDFC,Android,5G,7.4.1,True,
TX106171,547,2025-07-22 14:01:20.001158,50.0,HDFC,iOS,5G,7.3.1,False,USER_ABORT
TX106172,4727,2025-07-28 00:24:03.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX106173,3598,2025-08-08 22:48:35.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX106174,2826,2025-07-28 02:48:53.001158,50.0,ICICI,iOS,WiFi,7.4.0,True,
TX106175,3724,2025-07-13 10:02:47.001158,50.0,HDFC,iOS,WiFi,7.3.1,True,
TX106176,364,2025-08-07 09:18:55.001158,50.0,Axis,iOS,4G,7.3.1,False,INCORRECT_PIN
TX106177,2167,2025-08-22 07:00:43.001158,50.0,ICICI,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX106178,3310,2025-07-29 01:14:00.001158,58.94,SBI,Android,4G,7.3.1,False,USER_ABORT
TX106179,546,2025-08-12 12:49:54.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX106180,3241,2025-07-12 07:06:51.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106181,4730,2025-07-13 19:22:59.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX106182,1937,2025-08-10 13:41:39.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX106183,963,2025-08-25 10:42:34.001158,50.0,ICICI,Android,WiFi,7.4.1,True,
TX106184,3006,2025-08-03 21:12:37.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX106185,3807,2025-07-28 23:51:26.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX106186,883,2025-08-29 21:12:14.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX106187,3841,2025-08-12 03:14:24.001158,50.0,SBI,Android,4G,7.4.1,True,
TX106188,871,2025-08-17 16:01:26.001158,116.38,HDFC,Android,WiFi,7.4.1,True,
TX106189,4612,2025-08-10 00:04:44.001158,50.0,SBI,Android,5G,7.3.1,True,
TX106190,2986,2025-07-31 00:12:36.001158,50.0,HDFC,iOS,WiFi,7.3.1,False,USER_ABORT
TX106191,866,2025-07-26 11:58:04.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX106192,4310,2025-08-03 11:27:46.001158,50.0,PNB,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX106193,3204,2025-07-05 13:50:10.001158,50.0,ICICI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX106194,2898,2025-08-18 20:36:14.001158,50.0,Axis,Android,4G,7.4.0,False,BANK_DOWN
TX106195,2245,2025-07-13 00:25:23.001158,50.0,SBI,Android,5G,7.4.1,True,
TX106196,19,2025-07-16 07:39:16.001158,50.0,SBI,iOS,WiFi,7.4.1,True,
TX106197,642,2025-08-17 01:43:15.001158,50.0,Axis,Android,5G,7.4.1,True,
TX106198,3084,2025-08-26 09:56:10.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX106199,330,2025-08-12 04:32:41.001158,50.0,SBI,Android,4G,7.4.1,True,
TX106200,866,2025-08-23 15:09:27.001158,50.0,HDFC,Android,WiFi,7.3.1,False,NETWORK_TIMEOUT
TX106201,774,2025-07-27 19:43:52.001158,50.0,ICICI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX106202,4488,2025-08-22 20:30:39.001158,50.0,Axis,Android,4G,7.4.0,True,
TX106203,4733,2025-07-19 02:09:19.001158,50.0,SBI,Android,WiFi,7.4.1,False,UPI_LIMIT_EXCEEDED
TX106204,2355,2025-07-08 09:18:06.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX106205,3339,2025-07-10 21:37:16.001158,50.0,Axis,Android,5G,7.4.0,True,
TX106206,3519,2025-07-18 20:47:48.001158,50.0,PNB,Android,4G,7.3.1,True,
TX106207,2943,2025-08-29 07:45:28.001158,50.0,Axis,Android,4G,7.4.1,False,USER_ABORT
TX106208,2568,2025-07-07 04:59:50.001158,50.0,SBI,iOS,5G,7.3.1,True,
TX106209,1675,2025-07-08 23:17:07.001158,50.0,Axis,Android,WiFi,7.4.0,False,USER_ABORT
TX106210,2684,2025-07-11 11:02:32.001158,50.0,Axis,Android,WiFi,7.4.1,True,
TX106211,3381,2025-08-31 05:17:36.001158,50.0,Axis,Android,4G,7.4.1,False,INCORRECT_PIN
TX106212,740,2025-08-06 15:42:03.001158,50.0,Axis,iOS,WiFi,7.4.1,True,
TX106213,1546,2025-08-26 08:50:01.001158,50.0,PNB,Android,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX106214,4565,2025-07-18 02:58:51.001158,50.0,SBI,Android,4G,7.4.1,False,BANK_DOWN
TX106215,2260,2025-08-31 00:08:09.001158,50.0,SBI,Android,4G,7.4.1,False,INCORRECT_PIN
TX106216,1136,2025-08-08 16:12:32.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX106217,874,2025-07-22 23:25:01.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX106218,4556,2025-08-02 14:14:29.001158,50.0,SBI,Android,4G,7.4.0,False,USER_ABORT
TX106219,2301,2025-07-26 18:02:15.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX106220,752,2025-07-19 21:16:57.001158,50.0,Axis,iOS,4G,7.4.1,True,
TX106221,854,2025-08-23 10:12:28.001158,50.0,SBI,Android,4G,7.3.1,True,
TX106222,3733,2025-08-28 03:52:29.001158,50.0,ICICI,iOS,5G,7.4.0,True,
TX106223,2284,2025-08-06 10:30:02.001158,50.0,SBI,iOS,5G,7.4.0,False,USER_ABORT
TX106224,1330,2025-07-11 04:27:24.001158,50.0,SBI,iOS,4G,7.4.1,True,
TX106225,478,2025-08-02 17:27:33.001158,50.0,HDFC,iOS,WiFi,7.4.0,False,BANK_DOWN
TX106226,2727,2025-07-29 18:52:29.001158,50.0,SBI,Android,4G,7.4.0,True,
TX106227,3092,2025-08-13 04:03:00.001158,50.0,Axis,iOS,WiFi,7.4.1,True,
TX106228,4231,2025-08-30 05:46:29.001158,50.0,Axis,Android,5G,7.4.1,True,
TX106229,4506,2025-07-10 11:00:12.001158,50.0,Axis,Android,4G,7.4.1,True,
TX106230,1270,2025-08-23 11:24:10.001158,50.0,SBI,iOS,WiFi,7.3.1,True,
TX106231,4182,2025-07-25 05:46:31.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX106232,2604,2025-08-09 05:58:16.001158,50.0,SBI,Android,4G,7.4.0,False,USER_ABORT
TX106233,1470,2025-07-23 00:22:01.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX106234,378,2025-08-29 17:53:46.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX106235,1681,2025-08-10 08:29:27.001158,50.0,Axis,iOS,4G,7.3.1,False,INCORRECT_PIN
TX106236,242,2025-07-12 14:46:45.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX106237,920,2025-08-09 19:59:13.001158,50.0,HDFC,Android,4G,7.4.0,False,BANK_DOWN
TX106238,70,2025-08-20 07:42:18.001158,50.0,PNB,Android,WiFi,7.3.1,False,USER_ABORT
TX106239,3925,2025-08-31 05:52:23.001158,50.0,HDFC,iOS,WiFi,7.4.0,False,USER_ABORT
TX106240,2087,2025-08-23 09:56:30.001158,50.0,PNB,Android,4G,7.4.1,False,USER_ABORT
TX106241,2008,2025-07-30 01:51:27.001158,50.0,PNB,iOS,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX106242,801,2025-07-28 08:21:32.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX106243,2780,2025-07-13 06:25:38.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106244,4921,2025-07-08 02:12:59.001158,50.0,Axis,Android,4G,7.4.1,True,
TX106245,756,2025-08-05 15:53:48.001158,50.0,SBI,Android,4G,7.3.1,True,
TX106246,1996,2025-07-26 23:00:19.001158,50.0,SBI,Android,4G,7.3.1,True,
TX106247,1322,2025-08-10 16:59:42.001158,50.0,Axis,Android,5G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX106248,2331,2025-07-14 10:59:13.001158,50.0,HDFC,Android,WiFi,7.3.1,False,INCORRECT_PIN
TX106249,110,2025-07-14 19:49:43.001158,50.0,SBI,Android,5G,7.4.1,True,
TX106250,1017,2025-07-16 12:59:00.001158,50.0,ICICI,iOS,5G,7.4.0,True,
TX106251,3866,2025-08-09 21:59:08.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106252,25,2025-08-30 17:43:26.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX106253,4939,2025-08-14 04:14:59.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX106254,2839,2025-08-12 15:00:50.001158,50.0,SBI,iOS,WiFi,7.3.1,True,
TX106255,738,2025-08-17 14:45:34.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX106256,180,2025-08-26 04:47:13.001158,50.0,Axis,iOS,5G,7.4.0,True,
TX106257,232,2025-08-30 18:38:32.001158,50.0,Axis,Android,5G,7.4.1,True,
TX106258,1918,2025-08-16 13:42:47.001158,50.0,ICICI,iOS,4G,7.4.1,False,USER_ABORT
TX106259,343,2025-08-16 00:59:10.001158,50.0,SBI,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX106260,4573,2025-08-05 21:06:16.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX106261,2624,2025-07-08 08:28:16.001158,50.0,SBI,Android,4G,7.3.1,False,BANK_DOWN
TX106262,455,2025-08-09 03:29:32.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX106263,4385,2025-07-29 04:16:58.001158,50.0,SBI,Android,4G,7.4.0,False,INCORRECT_PIN
TX106264,4626,2025-07-16 04:48:39.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX106265,2277,2025-08-14 21:54:44.001158,50.0,SBI,Android,4G,7.4.1,True,
TX106266,596,2025-08-04 13:42:46.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106267,3875,2025-08-23 22:58:45.001158,50.0,Axis,Android,5G,7.4.0,False,USER_ABORT
TX106268,4531,2025-07-05 00:54:50.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX106269,4978,2025-08-21 19:54:28.001158,50.0,SBI,iOS,5G,7.4.0,True,
TX106270,4498,2025-08-24 02:43:56.001158,50.0,PNB,Android,5G,7.4.0,False,USER_ABORT
TX106271,2670,2025-07-05 11:05:42.001158,59.54,PNB,Android,4G,7.4.0,True,
TX106272,2136,2025-08-23 11:02:36.001158,50.0,SBI,Android,WiFi,7.3.1,True,
TX106273,3965,2025-08-31 19:57:24.001158,50.0,Axis,iOS,5G,7.3.1,True,
TX106274,1566,2025-08-14 23:57:18.001158,50.0,Axis,Android,5G,7.3.1,False,USER_ABORT
TX106275,309,2025-08-25 07:54:54.001158,50.0,ICICI,Android,WiFi,7.4.1,True,
TX106276,343,2025-08-15 04:27:01.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX106277,436,2025-08-25 00:44:47.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX106278,177,2025-07-05 01:30:44.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX106279,139,2025-07-03 18:07:12.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX106280,194,2025-07-18 10:38:07.001158,62.72,PNB,Android,WiFi,7.4.0,True,
TX106281,3258,2025-07-16 16:34:10.001158,50.0,Axis,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX106282,3236,2025-07-17 21:48:02.001158,50.0,SBI,Android,4G,7.4.0,True,
TX106283,943,2025-08-31 22:52:30.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX106284,4621,2025-08-07 08:53:10.001158,50.0,ICICI,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX106285,3880,2025-07-09 03:38:52.001158,50.0,SBI,Android,4G,7.4.0,True,
TX106286,3114,2025-08-03 12:56:06.001158,50.0,HDFC,iOS,WiFi,7.3.1,True,
TX106287,2963,2025-07-14 21:54:21.001158,50.0,PNB,Android,WiFi,7.3.1,False,INCORRECT_PIN
TX106288,4837,2025-08-13 22:51:25.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX106289,4958,2025-07-31 15:42:15.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX106290,954,2025-08-14 02:54:41.001158,50.0,SBI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX106291,1303,2025-07-06 17:09:16.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX106292,3382,2025-08-12 17:40:10.001158,50.0,ICICI,iOS,4G,7.4.1,True,
TX106293,2881,2025-07-12 11:29:47.001158,50.0,HDFC,Android,4G,7.4.1,False,USER_ABORT
TX106294,2188,2025-07-07 09:19:46.001158,50.0,ICICI,Android,5G,7.3.1,False,USER_ABORT
TX106295,4888,2025-07-25 10:34:51.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX106296,546,2025-07-07 14:44:54.001158,50.0,SBI,iOS,WiFi,7.4.0,True,
TX106297,1928,2025-08-18 23:24:28.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX106298,4153,2025-08-02 03:22:46.001158,50.0,SBI,iOS,WiFi,7.3.1,False,INCORRECT_PIN
TX106299,5,2025-07-11 05:04:04.001158,50.0,PNB,Android,4G,7.4.1,True,
TX106300,3482,2025-07-31 10:28:13.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX106301,3254,2025-07-19 18:36:47.001158,50.0,ICICI,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX106302,1363,2025-07-28 21:35:01.001158,50.0,HDFC,Android,4G,7.4.1,False,USER_ABORT
TX106303,1821,2025-08-03 08:51:54.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX106304,2664,2025-07-18 00:19:37.001158,50.0,Axis,Android,5G,7.3.1,True,
TX106305,2939,2025-07-06 02:52:06.001158,50.0,HDFC,Android,5G,7.4.1,True,
TX106306,1274,2025-07-10 21:20:10.001158,50.0,Axis,Android,4G,7.4.1,True,
TX106307,3327,2025-07-13 21:18:49.001158,99.0,ICICI,Android,4G,7.4.1,False,USER_ABORT
TX106308,3660,2025-07-10 17:35:34.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX106309,2946,2025-08-22 02:38:59.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX106310,3019,2025-08-01 23:22:17.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX106311,1132,2025-07-12 01:32:45.001158,50.0,ICICI,iOS,4G,7.3.1,True,
TX106312,4764,2025-07-31 10:35:38.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106313,2637,2025-08-21 04:25:07.001158,50.0,PNB,Android,4G,7.4.1,True,
TX106314,3030,2025-07-20 18:04:30.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX106315,3020,2025-07-06 13:43:40.001158,71.71,ICICI,Android,WiFi,7.4.0,True,
TX106316,4378,2025-08-01 17:59:29.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX106317,3160,2025-08-12 00:01:20.001158,50.0,HDFC,iOS,5G,7.4.0,False,USER_ABORT
TX106318,254,2025-07-28 06:43:39.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX106319,329,2025-08-13 11:27:55.001158,50.0,Axis,Android,5G,7.3.1,True,
TX106320,2592,2025-08-13 17:37:38.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
TX106321,2831,2025-07-30 11:22:41.001158,55.8,Axis,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX106322,3045,2025-07-06 08:13:42.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX106323,1421,2025-08-11 03:10:43.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX106324,3402,2025-08-11 02:38:10.001158,50.0,PNB,Android,4G,7.4.1,True,
TX106325,2893,2025-08-27 07:43:58.001158,50.0,SBI,iOS,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX106326,655,2025-08-28 19:42:21.001158,50.0,SBI,Android,5G,7.3.1,True,
TX106327,760,2025-07-22 14:08:34.001158,50.0,HDFC,iOS,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX106328,1799,2025-08-24 10:21:07.001158,50.0,Axis,Android,4G,7.4.1,True,
TX106329,2972,2025-08-14 10:32:25.001158,50.0,HDFC,Android,5G,7.3.1,True,
TX106330,4512,2025-07-27 11:24:17.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106331,3427,2025-08-02 07:12:16.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX106332,255,2025-07-07 23:53:04.001158,50.0,SBI,iOS,WiFi,7.4.1,True,
TX106333,3824,2025-07-23 03:40:35.001158,50.0,Axis,Android,4G,7.4.0,True,
TX106334,1877,2025-07-30 12:32:06.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX106335,2758,2025-07-11 12:47:17.001158,50.0,HDFC,Android,4G,7.4.0,False,INCORRECT_PIN
TX106336,2625,2025-07-15 09:18:58.001158,50.0,ICICI,iOS,5G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX106337,4996,2025-08-08 08:53:27.001158,50.0,Axis,iOS,4G,7.4.0,True,
TX106338,4122,2025-08-29 23:36:18.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106339,3005,2025-07-27 04:32:39.001158,50.0,Axis,Android,4G,7.4.1,False,USER_ABORT
TX106340,4517,2025-08-26 23:55:03.001158,50.0,HDFC,iOS,WiFi,7.4.0,True,
TX106341,3735,2025-08-15 09:46:00.001158,50.0,SBI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX106342,1245,2025-08-29 17:10:57.001158,50.0,SBI,iOS,5G,7.3.1,True,
TX106343,1009,2025-07-29 06:34:22.001158,50.0,Axis,Android,5G,7.4.1,True,
TX106344,4315,2025-08-03 18:16:39.001158,50.0,Axis,Android,4G,7.4.0,True,
TX106345,1511,2025-07-31 08:49:55.001158,67.0,PNB,Android,5G,7.4.0,True,
TX106346,1960,2025-07-31 00:00:38.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX106347,2509,2025-07-22 22:15:08.001158,50.0,ICICI,Android,4G,7.3.1,False,USER_ABORT
TX106348,4759,2025-08-28 13:05:20.001158,50.0,ICICI,iOS,4G,7.4.0,False,NETWORK_TIMEOUT
TX106349,2683,2025-08-13 11:50:52.001158,50.0,Axis,Android,5G,7.3.1,True,
TX106350,990,2025-07-20 06:18:04.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX106351,4285,2025-07-27 18:30:27.001158,50.0,Axis,iOS,4G,7.3.1,False,USER_ABORT
TX106352,255,2025-08-29 01:25:16.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106353,4164,2025-08-13 22:15:55.001158,50.0,SBI,iOS,4G,7.4.1,True,
TX106354,4712,2025-08-08 15:35:13.001158,50.0,SBI,Android,4G,7.3.1,False,USER_ABORT
TX106355,4970,2025-07-09 09:48:47.001158,50.0,SBI,Android,5G,7.4.0,True,
TX106356,4453,2025-07-13 00:06:51.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX106357,256,2025-08-16 20:11:02.001158,50.0,SBI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX106358,1008,2025-08-04 10:27:02.001158,50.0,HDFC,Android,5G,7.4.1,True,
TX106359,1756,2025-08-23 04:24:14.001158,56.72,ICICI,Android,5G,7.4.1,True,
TX106360,2572,2025-08-19 02:47:57.001158,50.0,PNB,iOS,5G,7.3.1,True,
TX106361,3909,2025-07-29 15:24:25.001158,50.0,Axis,Android,4G,7.3.1,True,
TX106362,2998,2025-07-14 03:56:42.001158,50.0,SBI,iOS,WiFi,7.4.0,True,
TX106363,2804,2025-08-21 10:56:18.001158,50.0,SBI,Android,4G,7.4.0,True,
TX106364,3766,2025-08-22 01:07:08.001158,50.0,SBI,iOS,5G,7.3.1,False,USER_ABORT
TX106365,4380,2025-07-18 10:05:54.001158,50.0,PNB,Android,4G,7.4.0,False,USER_ABORT
TX106366,3384,2025-08-15 13:11:30.001158,50.0,ICICI,Android,4G,7.4.0,False,USER_ABORT
TX106367,99,2025-07-15 03:08:50.001158,50.0,SBI,Android,5G,7.3.1,False,USER_ABORT
TX106368,197,2025-07-23 09:56:58.001158,50.0,Axis,iOS,4G,7.4.1,True,
TX106369,2530,2025-08-20 12:37:26.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX106370,878,2025-07-23 22:32:41.001158,60.84,PNB,Android,5G,7.4.0,False,BANK_DOWN
TX106371,1869,2025-07-16 05:06:43.001158,50.0,SBI,Android,4G,7.4.1,True,
TX106372,2666,2025-08-08 13:46:47.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX106373,1389,2025-08-30 12:46:34.001158,50.0,ICICI,iOS,5G,7.4.1,False,USER_ABORT
TX106374,2416,2025-07-25 12:17:01.001158,50.0,PNB,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX106375,570,2025-08-27 14:47:11.001158,50.0,Axis,Android,4G,7.4.1,False,INCORRECT_PIN
TX106376,2638,2025-08-01 13:28:26.001158,50.0,ICICI,Android,WiFi,7.4.0,False,UPI_LIMIT_EXCEEDED
TX106377,1066,2025-07-09 12:33:48.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX106378,422,2025-07-07 15:37:47.001158,50.0,HDFC,iOS,5G,7.4.1,False,BANK_DOWN
TX106379,2884,2025-08-23 20:30:02.001158,50.0,PNB,Android,4G,7.4.1,True,
TX106380,1205,2025-08-20 12:41:09.001158,50.0,ICICI,Android,WiFi,7.4.1,False,USER_ABORT
