txn_id,stage,event_time,success,error_code
TX105731,init,2025-07-11 00:57:08.001158,,
TX105731,amount_entered,2025-07-11 00:57:12.001158,,
TX105731,pin_entered,2025-07-11 00:57:30.001158,,
TX105731,bank_auth,2025-07-11 00:57:39.001158,,
TX105731,completed,2025-07-11 00:57:46.001158,False,NETWORK_TIMEOUT
TX105732,init,2025-08-13 23:07:17.001158,,
TX105732,amount_entered,2025-08-13 23:07:24.001158,,
TX105732,pin_entered,2025-08-13 23:07:42.001158,,
TX105732,bank_auth,2025-08-13 23:08:05.001158,,
TX105732,completed,2025-08-13 23:08:12.001158,True,
TX105733,init,2025-07-23 20:59:41.001158,,
TX105733,amount_entered,2025-07-23 20:59:51.001158,,
TX105733,pin_entered,2025-07-23 21:00:06.001158,,
TX105733,bank_auth,2025-07-23 21:00:29.001158,,
TX105733,completed,2025-07-23 21:00:33.001158,False,INCORRECT_PIN
TX105734,init,2025-08-10 21:51:39.001158,,
TX105734,amount_entered,2025-08-10 21:51:56.001158,,
TX105734,pin_entered,2025-08-10 21:52:00.001158,,
TX105734,bank_auth,2025-08-10 21:52:27.001158,,
TX105734,completed,2025-08-10 21:52:30.001158,True,
TX105735,init,2025-07-15 06:05:08.001158,,
TX105735,amount_entered,2025-07-15 06:05:24.001158,,
TX105735,pin_entered,2025-07-15 06:05:35.001158,,
TX105735,bank_auth,2025-07-15 06:05:44.001158,,
TX105735,completed,2025-07-15 06:05:49.001158,True,
TX105736,init,2025-07-21 07:25:07.001158,,
TX105736,amount_entered,2025-07-21 07:25:21.001158,,
TX105736,pin_entered,2025-07-21 07:25:41.001158,,
TX105736,fail_before_bank,2025-07-21 07:26:00.001158,False,NETWORK_TIMEOUT
TX105737,init,2025-07-25 17:15:59.001158,,
TX105737,amount_entered,2025-07-25 17:16:15.001158,,
TX105737,pin_entered,2025-07-25 17:16:38.001158,,
TX105737,fail_before_bank,2025-07-25 17:16:55.001158,False,NETWORK_TIMEOUT
TX105738,init,2025-08-05 10:53:41.001158,,
TX105738,amount_entered,2025-08-05 10:53:55.001158,,
TX105738,pin_entered,2025-08-05 10:54:11.001158,,
TX105738,bank_auth,2025-08-05 10:54:28.001158,,
TX105738,completed,2025-08-05 10:54:29.001158,False,UPI_LIMIT_EXCEEDED
TX105739,init,2025-07-27 05:58:50.001158,,
TX105739,amount_entered,2025-07-27 05:58:55.001158,,
TX105739,pin_entered,2025-07-27 05:59:02.001158,,
TX105739,bank_auth,2025-07-27 05:59:10.001158,,
TX105739,completed,2025-07-27 05:59:18.001158,True,
TX105740,init,2025-08-18 23:28:58.001158,,
TX105740,amount_entered,2025-08-18 23:29:06.001158,,
TX105740,pin_entered,2025-08-18 23:29:11.001158,,
TX105740,bank_auth,2025-08-18 23:29:39.001158,,
TX105740,completed,2025-08-18 23:29:42.001158,True,
TX105741,init,2025-08-10 21:03:28.001158,,
TX105741,amount_entered,2025-08-10 21:03:30.001158,,
TX105741,pin_entered,2025-08-10 21:03:40.001158,,
TX105741,bank_auth,2025-08-10 21:04:04.001158,,
TX105741,completed,2025-08-10 21:04:05.001158,True,
TX105742,init,2025-08-01 01:31:19.001158,,
TX105742,amount_entered,2025-08-01 01:31:32.001158,,
TX105742,pin_entered,2025-08-01 01:31:56.001158,,
TX105742,fail_before_bank,2025-08-01 01:32:25.001158,False,USER_ABORT
TX105743,init,2025-07-19 00:24:05.001158,,
TX105743,amount_entered,2025-07-19 00:24:07.001158,,
TX105743,pin_entered,2025-07-19 00:24:30.001158,,
TX105743,bank_auth,2025-07-19 00:24:59.001158,,
TX105743,completed,2025-07-19 00:25:04.001158,False,UPI_LIMIT_EXCEEDED
TX105744,init,2025-08-08 03:31:25.001158,,
TX105744,amount_entered,2025-08-08 03:31:42.001158,,
TX105744,pin_entered,2025-08-08 03:32:00.001158,,
TX105744,bank_auth,2025-08-08 03:32:25.001158,,
TX105744,completed,2025-08-08 03:32:31.001158,True,
TX105745,init,2025-08-31 22:49:18.001158,,
TX105745,amount_entered,2025-08-31 22:49:37.001158,,
TX105745,pin_entered,2025-08-31 22:49:58.001158,,
TX105745,bank_auth,2025-08-31 22:50:23.001158,,
TX105745,completed,2025-08-31 22:50:24.001158,True,
TX105746,init,2025-07-10 04:47:30.001158,,
TX105746,amount_entered,2025-07-10 04:47:49.001158,,
TX105746,pin_entered,2025-07-10 04:48:00.001158,,
TX105746,bank_auth,2025-07-10 04:48:27.001158,,
TX105746,completed,2025-07-10 04:48:33.001158,True,
TX105747,init,2025-08-08 10:01:26.001158,,
TX105747,amount_entered,2025-08-08 10:01:44.001158,,
TX105747,abandoned_after_amount,2025-08-08 10:01:50.001158,False,USER_ABORT
TX105748,init,2025-08-17 03:41:00.001158,,
TX105748,amount_entered,2025-08-17 03:41:06.001158,,
TX105748,pin_entered,2025-08-17 03:41:28.001158,,
TX105748,bank_auth,2025-08-17 03:41:42.001158,,
TX105748,completed,2025-08-17 03:41:48.001158,True,
TX105749,init,2025-08-26 23:28:06.001158,,
TX105749,amount_entered,2025-08-26 23:28:11.001158,,
TX105749,pin_entered,2025-08-26 23:28:15.001158,,
TX105749,bank_auth,2025-08-26 23:28:42.001158,,
TX105749,completed,2025-08-26 23:28:48.001158,False,INCORRECT_PIN
TX105750,init,2025-08-25 17:18:09.001158,,
TX105750,amount_entered,2025-08-25 17:18:18.001158,,
TX105750,pin_entered,2025-08-25 17:18:31.001158,,
TX105750,bank_auth,2025-08-25 17:18:57.001158,,
TX105750,completed,2025-08-25 17:19:03.001158,True,
TX105751,init,2025-08-03 21:30:49.001158,,
TX105751,amount_entered,2025-08-03 21:31:01.001158,,
TX105751,abandoned_after_amount,2025-08-03 21:31:08.001158,False,UPI_LIMIT_EXCEEDED
TX105752,init,2025-07-10 00:41:21.001158,,
TX105752,amount_entered,2025-07-10 00:41:37.001158,,
TX105752,pin_entered,2025-07-10 00:41:53.001158,,
TX105752,bank_auth,2025-07-10 00:42:22.001158,,
TX105752,completed,2025-07-10 00:42:29.001158,True,
TX105753,init,2025-08-20 15:20:40.001158,,
TX105753,amount_entered,2025-08-20 15:20:50.001158,,
TX105753,pin_entered,2025-08-20 15:21:09.001158,,
TX105753,bank_auth,2025-08-20 15:21:29.001158,,
TX105753,completed,2025-08-20 15:21:34.001158,True,
TX105754,init,2025-08-18 04:23:13.001158,,
TX105754,amount_entered,2025-08-18 04:23:18.001158,,
TX105754,pin_entered,2025-08-18 04:23:22.001158,,
TX105754,bank_auth,2025-08-18 04:23:34.001158,,
TX105754,completed,2025-08-18 04:23:38.001158,True,
TX105755,init,2025-08-31 17:36:42.001158,,
TX105755,amount_entered,2025-08-31 17:36:54.001158,,
TX105755,pin_entered,2025-08-31 17:37:06.001158,,
TX105755,fail_before_bank,2025-08-31 17:37:18.001158,False,NETWORK_TIMEOUT
TX105756,init,2025-07-14 06:29:14.001158,,
TX105756,amount_entered,2025-07-14 06:29:32.001158,,
TX105756,pin_entered,2025-07-14 06:29:40.001158,,
TX105756,bank_auth,2025-07-14 06:29:45.001158,,
TX105756,completed,2025-07-14 06:29:47.001158,False,USER_ABORT
TX105757,init,2025-08-09 09:33:26.001158,,
TX105757,amount_entered,2025-08-09 09:33:29.001158,,
TX105757,pin_entered,2025-08-09 09:33:50.001158,,
TX105757,bank_auth,2025-08-09 09:33:53.001158,,
TX105757,completed,2025-08-09 09:33:58.001158,True,
TX105758,init,2025-07-21 16:49:53.001158,,
TX105758,amount_entered,2025-07-21 16:50:04.001158,,
TX105758,pin_entered,2025-07-21 16:50:12.001158,,
TX105758,bank_auth,2025-07-21 16:50:26.001158,,
TX105758,completed,2025-07-21 16:50:33.001158,True,
TX105759,init,2025-08-27 20:01:18.001158,,
TX105759,amount_entered,2025-08-27 20:01:26.001158,,
TX105759,pin_entered,2025-08-27 20:01:32.001158,,
TX105759,bank_auth,2025-08-27 20:01:39.001158,,
TX105759,completed,2025-08-27 20:01:44.001158,True,
TX105760,init,2025-08-31 19:54:54.001158,,
TX105760,amount_entered,2025-08-31 19:55:11.001158,,
TX105760,pin_entered,2025-08-31 19:55:27.001158,,
TX105760,bank_auth,2025-08-31 19:55:45.001158,,
TX105760,completed,2025-08-31 19:55:49.001158,True,
TX105761,init,2025-07-24 04:49:42.001158,,
TX105761,amount_entered,2025-07-24 04:49:57.001158,,
TX105761,pin_entered,2025-07-24 04:50:19.001158,,
TX105761,bank_auth,2025-07-24 04:50:22.001158,,
TX105761,completed,2025-07-24 04:50:24.001158,True,
TX105762,init,2025-08-23 17:10:46.001158,,
TX105762,amount_entered,2025-08-23 17:11:00.001158,,
TX105762,pin_entered,2025-08-23 17:11:06.001158,,
TX105762,bank_auth,2025-08-23 17:11:32.001158,,
TX105762,completed,2025-08-23 17:11:35.001158,True,
TX105763,init,2025-07-06 11:51:15.001158,,
TX105763,amount_entered,2025-07-06 11:51:20.001158,,
TX105763,pin_entered,2025-07-06 11:51:33.001158,,
TX105763,bank_auth,2025-07-06 11:51:40.001158,,
TX105763,completed,2025-07-06 11:51:49.001158,True,
TX105764,init,2025-08-29 01:53:31.001158,,
TX105764,amount_entered,2025-08-29 01:53:40.001158,,
TX105764,pin_entered,2025-08-29 01:54:04.001158,,
TX105764,fail_before_bank,2025-08-29 01:54:16.001158,False,USER_ABORT
TX105765,init,2025-08-26 14:05:39.001158,,
TX105765,amount_entered,2025-08-26 14:05:46.001158,,
TX105765,pin_entered,2025-08-26 14:05:55.001158,,
TX105765,bank_auth,2025-08-26 14:06:19.001158,,
TX105765,completed,2025-08-26 14:06:23.001158,False,BANK_DOWN
TX105766,init,2025-08-13 14:50:59.001158,,
TX105766,amount_entered,2025-08-13 14:51:16.001158,,
TX105766,pin_entered,2025-08-13 14:51:36.001158,,
TX105766,bank_auth,2025-08-13 14:52:03.001158,,
TX105766,completed,2025-08-13 14:52:12.001158,True,
TX105767,init,2025-08-05 21:20:44.001158,,
TX105767,amount_entered,2025-08-05 21:20:58.001158,,
TX105767,pin_entered,2025-08-05 21:21:21.001158,,
TX105767,bank_auth,2025-08-05 21:21:45.001158,,
TX105767,completed,2025-08-05 21:21:51.001158,False,NETWORK_TIMEOUT
TX105768,init,2025-07-19 14:28:21.001158,,
TX105768,amount_entered,2025-07-19 14:28:28.001158,,
TX105768,pin_entered,2025-07-19 14:28:50.001158,,
TX105768,bank_auth,2025-07-19 14:28:53.001158,,
TX105768,completed,2025-07-19 14:28:59.001158,False,NETWORK_TIMEOUT
TX105769,init,2025-08-06 11:55:52.001158,,
TX105769,amount_entered,2025-08-06 11:56:03.001158,,
TX105769,pin_entered,2025-08-06 11:56:23.001158,,
TX105769,bank_auth,2025-08-06 11:56:33.001158,,
TX105769,completed,2025-08-06 11:56:39.001158,True,
TX105770,init,2025-08-01 19:30:18.001158,,
TX105770,amount_entered,2025-08-01 19:30:37.001158,,
TX105770,pin_entered,2025-08-01 19:30:43.001158,,
TX105770,bank_auth,2025-08-01 19:31:08.001158,,
TX105770,completed,2025-08-01 19:31:16.001158,True,
TX105771,init,2025-07-31 02:32:00.001158,,
TX105771,amount_entered,2025-07-31 02:32:12.001158,,
TX105771,pin_entered,2025-07-31 02:32:27.001158,,
TX105771,bank_auth,2025-07-31 02:32:51.001158,,
TX105771,completed,2025-07-31 02:32:59.001158,True,
TX105772,init,2025-08-18 04:26:42.001158,,
TX105772,amount_entered,2025-08-18 04:26:47.001158,,
TX105772,pin_entered,2025-08-18 04:26:53.001158,,
TX105772,bank_auth,2025-08-18 04:26:57.001158,,
TX105772,completed,2025-08-18 04:27:05.001158,False,NETWORK_TIMEOUT
TX105773,init,2025-08-06 07:18:47.001158,,
TX105773,amount_entered,2025-08-06 07:19:01.001158,,
TX105773,pin_entered,2025-08-06 07:19:08.001158,,
TX105773,bank_auth,2025-08-06 07:19:35.001158,,
TX105773,completed,2025-08-06 07:19:44.001158,True,
TX105774,init,2025-08-14 18:04:00.001158,,
TX105774,amount_entered,2025-08-14 18:04:04.001158,,
TX105774,pin_entered,2025-08-14 18:04:17.001158,,
TX105774,bank_auth,2025-08-14 18:04:29.001158,,
TX105774,completed,2025-08-14 18:04:33.001158,True,
TX105775,init,2025-08-15 02:09:02.001158,,
TX105775,amount_entered,2025-08-15 02:09:16.001158,,
TX105775,pin_entered,2025-08-15 02:09:30.001158,,
TX105775,bank_auth,2025-08-15 02:09:40.001158,,
TX105775,completed,2025-08-15 02:09:48.001158,True,
TX105776,init,2025-07-08 01:15:46.001158,,
TX105776,amount_entered,2025-07-08 01:16:00.001158,,
TX105776,pin_entered,2025-07-08 01:16:22.001158,,
TX105776,bank_auth,2025-07-08 01:16:41.001158,,
TX105776,completed,2025-07-08 01:16:44.001158,False,NETWORK_TIMEOUT
TX105777,init,2025-08-20 21:08:33.001158,,
TX105777,amount_entered,2025-08-20 21:08:47.001158,,
TX105777,pin_entered,2025-08-20 21:09:08.001158,,
TX105777,fail_before_bank,2025-08-20 21:09:26.001158,False,USER_ABORT
TX105778,init,2025-07-31 17:24:31.001158,,
TX105778,amount_entered,2025-07-31 17:24:36.001158,,
TX105778,pin_entered,2025-07-31 17:24:57.001158,,
TX105778,bank_auth,2025-07-31 17:25:24.001158,,
TX105778,completed,2025-07-31 17:25:32.001158,True,
TX105779,init,2025-08-24 07:44:37.001158,,
TX105779,amount_entered,2025-08-24 07:44:45.001158,,
TX105779,pin_entered,2025-08-24 07:44:48.001158,,
TX105779,bank_auth,2025-08-24 07:44:53.001158,,
TX105779,completed,2025-08-24 07:45:02.001158,True,
TX105780,init,2025-08-24 23:10:12.001158,,
TX105780,amount_entered,2025-08-24 23:10:24.001158,,
TX105780,pin_entered,2025-08-24 23:10:43.001158,,
TX105780,bank_auth,2025-08-24 23:10:54.001158,,
TX105780,completed,2025-08-24 23:11:01.001158,True,
TX105781,init,2025-08-13 23:40:40.001158,,
TX105781,amount_entered,2025-08-13 23:40:57.001158,,
TX105781,pin_entered,2025-08-13 23:41:17.001158,,
TX105781,bank_auth,2025-08-13 23:41:25.001158,,
TX105781,completed,2025-08-13 23:41:29.001158,True,
TX105782,init,2025-07-14 06:52:48.001158,,
TX105782,amount_entered,2025-07-14 06:53:07.001158,,
TX105782,pin_entered,2025-07-14 06:53:30.001158,,
TX105782,bank_auth,2025-07-14 06:53:37.001158,,
TX105782,completed,2025-07-14 06:53:45.001158,True,
TX105783,init,2025-07-08 05:19:49.001158,,
TX105783,amount_entered,2025-07-08 05:20:00.001158,,
TX105783,pin_entered,2025-07-08 05:20:18.001158,,
TX105783,bank_auth,2025-07-08 05:20:29.001158,,
TX105783,completed,2025-07-08 05:20:33.001158,True,
TX105784,init,2025-08-11 02:14:28.001158,,
TX105784,amount_entered,2025-08-11 02:14:40.001158,,
TX105784,pin_entered,2025-08-11 02:15:01.001158,,
TX105784,bank_auth,2025-08-11 02:15:11.001158,,
TX105784,completed,2025-08-11 02:15:18.001158,True,
TX105785,init,2025-08-24 11:36:33.001158,,
TX105785,amount_entered,2025-08-24 11:36:52.001158,,
TX105785,pin_entered,2025-08-24 11:37:06.001158,,
TX105785,bank_auth,2025-08-24 11:37:17.001158,,
TX105785,completed,2025-08-24 11:37:26.001158,False,USER_ABORT
TX105786,init,2025-08-14 13:59:29.001158,,
TX105786,amount_entered,2025-08-14 13:59:40.001158,,
TX105786,pin_entered,2025-08-14 13:59:57.001158,,
TX105786,bank_auth,2025-08-14 14:00:04.001158,,
TX105786,completed,2025-08-14 14:00:07.001158,False,NETWORK_TIMEOUT
TX105787,init,2025-07-12 00:43:08.001158,,
TX105787,amount_entered,2025-07-12 00:43:12.001158,,
TX105787,pin_entered,2025-07-12 00:43:20.001158,,
TX105787,bank_auth,2025-07-12 00:43:38.001158,,
TX105787,completed,2025-07-12 00:43:41.001158,True,
TX105788,init,2025-07-07 16:01:41.001158,,
TX105788,amount_entered,2025-07-07 16:01:54.001158,,
TX105788,pin_entered,2025-07-07 16:02:06.001158,,
TX105788,bank_auth,2025-07-07 16:02:18.001158,,
TX105788,completed,2025-07-07 16:02:22.001158,False,UPI_LIMIT_EXCEEDED
TX105789,init,2025-07-08 04:52:05.001158,,
TX105789,amount_entered,2025-07-08 04:52:24.001158,,
TX105789,pin_entered,2025-07-08 04:52:41.001158,,
TX105789,bank_auth,2025-07-08 04:53:00.001158,,
TX105789,completed,2025-07-08 04:53:02.001158,False,INCORRECT_PIN
TX105790,init,2025-08-04 03:59:05.001158,,
TX105790,amount_entered,2025-08-04 03:59:08.001158,,
TX105790,pin_entered,2025-08-04 03:59:31.001158,,
TX105790,fail_before_bank,2025-08-04 03:59:38.001158,False,USER_ABORT
TX105791,init,2025-07-09 05:30:57.001158,,
TX105791,amount_entered,2025-07-09 05:30:59.001158,,
TX105791,pin_entered,2025-07-09 05:31:11.001158,,
TX105791,bank_auth,2025-07-09 05:31:34.001158,,
TX105791,completed,2025-07-09 05:31:43.001158,False,INCORRECT_PIN
TX105792,init,2025-08-27 11:11:38.001158,,
TX105792,amount_entered,2025-08-27 11:11:44.001158,,
TX105792,pin_entered,2025-08-27 11:12:07.001158,,
TX105792,bank_auth,2025-08-27 11:12:25.001158,,
TX105792,completed,2025-08-27 11:12:32.001158,True,
TX105793,init,2025-08-29 01:25:16.001158,,
TX105793,amount_entered,2025-08-29 01:25:19.001158,,
TX105793,pin_entered,2025-08-29 01:25:42.001158,,
TX105793,bank_auth,2025-08-29 01:26:10.001158,,
TX105793,completed,2025-08-29 01:26:12.001158,True,
TX105794,init,2025-07-29 21:24:16.001158,,
TX105794,amount_entered,2025-07-29 21:24:24.001158,,
TX105794,pin_entered,2025-07-29 21:24:48.001158,,
TX105794,bank_auth,2025-07-29 21:25:09.001158,,
TX105794,completed,2025-07-29 21:25:10.001158,True,
TX105795,init,2025-08-26 07:57:44.001158,,
TX105795,amount_entered,2025-08-26 07:57:57.001158,,
TX105795,pin_entered,2025-08-26 07:58:20.001158,,
TX105795,bank_auth,2025-08-26 07:58:33.001158,,
TX105795,completed,2025-08-26 07:58:40.001158,True,
TX105796,init,2025-08-03 02:27:07.001158,,
TX105796,amount_entered,2025-08-03 02:27:16.001158,,
TX105796,pin_entered,2025-08-03 02:27:23.001158,,
TX105796,fail_before_bank,2025-08-03 02:27:28.001158,False,USER_ABORT
TX105797,init,2025-08-07 18:42:50.001158,,
TX105797,amount_entered,2025-08-07 18:42:58.001158,,
TX105797,pin_entered,2025-08-07 18:43:05.001158,,
TX105797,bank_auth,2025-08-07 18:43:34.001158,,
TX105797,completed,2025-08-07 18:43:42.001158,True,
TX105798,init,2025-07-21 12:04:31.001158,,
TX105798,amount_entered,2025-07-21 12:04:48.001158,,
TX105798,pin_entered,2025-07-21 12:05:09.001158,,
TX105798,bank_auth,2025-07-21 12:05:15.001158,,
TX105798,completed,2025-07-21 12:05:19.001158,False,INCORRECT_PIN
TX105799,init,2025-08-17 19:17:05.001158,,
TX105799,amount_entered,2025-08-17 19:17:16.001158,,
TX105799,pin_entered,2025-08-17 19:17:29.001158,,
TX105799,bank_auth,2025-08-17 19:17:50.001158,,
TX105799,completed,2025-08-17 19:17:51.001158,True,
TX105800,init,2025-07-21 01:17:38.001158,,
TX105800,amount_entered,2025-07-21 01:17:41.001158,,
TX105800,pin_entered,2025-07-21 01:18:02.001158,,
TX105800,bank_auth,2025-07-21 01:18:25.001158,,
TX105800,completed,2025-07-21 01:18:31.001158,True,
TX105801,init,2025-08-31 10:04:34.001158,,
TX105801,amount_entered,2025-08-31 10:04:46.001158,,
TX105801,pin_entered,2025-08-31 10:05:01.001158,,
TX105801,bank_auth,2025-08-31 10:05:10.001158,,
TX105801,completed,2025-08-31 10:05:18.001158,True,
TX105802,init,2025-07-13 02:16:56.001158,,
TX105802,amount_entered,2025-07-13 02:17:00.001158,,
TX105802,pin_entered,2025-07-13 02:17:13.001158,,
TX105802,bank_auth,2025-07-13 02:17:36.001158,,
TX105802,completed,2025-07-13 02:17:44.001158,True,
TX105803,init,2025-07-08 22:54:15.001158,,
TX105803,amount_entered,2025-07-08 22:54:26.001158,,
TX105803,pin_entered,2025-07-08 22:54:30.001158,,
TX105803,fail_before_bank,2025-07-08 22:54:58.001158,False,USER_ABORT
TX105804,init,2025-07-24 09:20:35.001158,,
TX105804,amount_entered,2025-07-24 09:20:49.001158,,
TX105804,pin_entered,2025-07-24 09:20:59.001158,,
TX105804,fail_before_bank,2025-07-24 09:21:23.001158,False,NETWORK_TIMEOUT
TX105805,init,2025-08-01 03:44:57.001158,,
TX105805,abandoned_after_init,2025-08-01 03:45:01.001158,False,USER_ABORT
TX105806,init,2025-07-15 13:13:44.001158,,
TX105806,amount_entered,2025-07-15 13:13:46.001158,,
TX105806,pin_entered,2025-07-15 13:14:03.001158,,
TX105806,bank_auth,2025-07-15 13:14:31.001158,,
TX105806,completed,2025-07-15 13:14:37.001158,True,
TX105807,init,2025-08-02 04:07:10.001158,,
TX105807,amount_entered,2025-08-02 04:07:18.001158,,
TX105807,pin_entered,2025-08-02 04:07:30.001158,,
TX105807,bank_auth,2025-08-02 04:07:52.001158,,
TX105807,completed,2025-08-02 04:07:56.001158,False,NETWORK_TIMEOUT
TX105808,init,2025-07-25 23:34:10.001158,,
TX105808,amount_entered,2025-07-25 23:34:17.001158,,
TX105808,pin_entered,2025-07-25 23:34:40.001158,,
TX105808,bank_auth,2025-07-25 23:35:04.001158,,
TX105808,completed,2025-07-25 23:35:07.001158,True,
TX105809,init,2025-08-02 13:48:59.001158,,
TX105809,amount_entered,2025-08-02 13:49:13.001158,,
TX105809,pin_entered,2025-08-02 13:49:33.001158,,
TX105809,bank_auth,2025-08-02 13:49:45.001158,,
TX105809,completed,2025-08-02 13:49:46.001158,False,NETWORK_TIMEOUT
TX105810,init,2025-07-08 14:10:38.001158,,
TX105810,amount_entered,2025-07-08 14:10:41.001158,,
TX105810,pin_entered,2025-07-08 14:10:51.001158,,
TX105810,fail_before_bank,2025-07-08 14:11:10.001158,False,USER_ABORT
TX105811,init,2025-08-12 01:03:47.001158,,
TX105811,amount_entered,2025-08-12 01:03:52.001158,,
TX105811,pin_entered,2025-08-12 01:03:55.001158,,
TX105811,bank_auth,2025-08-12 01:04:08.001158,,
TX105811,completed,2025-08-12 01:04:17.001158,True,
TX105812,init,2025-08-22 11:21:11.001158,,
TX105812,amount_entered,2025-08-22 11:21:13.001158,,
TX105812,pin_entered,2025-08-22 11:21:25.001158,,
TX105812,bank_auth,2025-08-22 11:21:52.001158,,
TX105812,completed,2025-08-22 11:22:00.001158,True,
TX105813,init,2025-08-30 13:13:50.001158,,
TX105813,amount_entered,2025-08-30 13:13:54.001158,,
TX105813,pin_entered,2025-08-30 13:14:02.001158,,
TX105813,fail_before_bank,2025-08-30 13:14:05.001158,False,NETWORK_TIMEOUT
TX105814,init,2025-07-29 08:10:30.001158,,
TX105814,amount_entered,2025-07-29 08:10:36.001158,,
TX105814,pin_entered,2025-07-29 08:10:51.001158,,
TX105814,bank_auth,2025-07-29 08:11:16.001158,,
TX105814,completed,2025-07-29 08:11:18.001158,False,BANK_DOWN
TX105815,init,2025-08-12 12:38:21.001158,,
TX105815,amount_entered,2025-08-12 12:38:27.001158,,
TX105815,pin_entered,2025-08-12 12:38:33.001158,,
TX105815,bank_auth,2025-08-12 12:38:55.001158,,
TX105815,completed,2025-08-12 12:38:57.001158,False,NETWORK_TIMEOUT
TX105816,init,2025-08-27 17:35:16.001158,,
TX105816,amount_entered,2025-08-27 17:35:22.001158,,
TX105816,abandoned_after_amount,2025-08-27 17:35:26.001158,False,UPI_LIMIT_EXCEEDED
TX105817,init,2025-08-22 22:00:22.001158,,
TX105817,amount_entered,2025-08-22 22:00:26.001158,,
TX105817,pin_entered,2025-08-22 22:00:48.001158,,
TX105817,fail_before_bank,2025-08-22 22:00:52.001158,False,USER_ABORT
TX105818,init,2025-07-03 17:40:27.001158,,
TX105818,amount_entered,2025-07-03 17:40:46.001158,,
TX105818,pin_entered,2025-07-03 17:40:55.001158,,
TX105818,bank_auth,2025-07-03 17:41:07.001158,,
TX105818,completed,2025-07-03 17:41:11.001158,True,
TX105819,init,2025-08-14 14:50:45.001158,,
TX105819,amount_entered,2025-08-14 14:50:54.001158,,
TX105819,pin_entered,2025-08-14 14:51:15.001158,,
TX105819,bank_auth,2025-08-14 14:51:37.001158,,
TX105819,completed,2025-08-14 14:51:38.001158,True,
TX105820,init,2025-08-04 02:56:49.001158,,
TX105820,amount_entered,2025-08-04 02:57:08.001158,,
TX105820,pin_entered,2025-08-04 02:57:32.001158,,
TX105820,bank_auth,2025-08-04 02:57:42.001158,,
TX105820,completed,2025-08-04 02:57:51.001158,False,UPI_LIMIT_EXCEEDED
TX105821,init,2025-08-04 17:52:17.001158,,
TX105821,amount_entered,2025-08-04 17:52:30.001158,,
TX105821,pin_entered,2025-08-04 17:52:39.001158,,
TX105821,bank_auth,2025-08-04 17:52:57.001158,,
TX105821,completed,2025-08-04 17:53:04.001158,True,
TX105822,init,2025-07-14 19:50:00.001158,,
TX105822,amount_entered,2025-07-14 19:50:14.001158,,
TX105822,pin_entered,2025-07-14 19:50:30.001158,,
TX105822,fail_before_bank,2025-07-14 19:50:56.001158,False,USER_ABORT
TX105823,init,2025-07-07 07:52:40.001158,,
TX105823,amount_entered,2025-07-07 07:52:46.001158,,
TX105823,pin_entered,2025-07-07 07:53:07.001158,,
TX105823,bank_auth,2025-07-07 07:53:33.001158,,
TX105823,completed,2025-07-07 07:53:39.001158,True,
TX105824,init,2025-08-15 04:07:07.001158,,
TX105824,amount_entered,2025-08-15 04:07:21.001158,,
TX105824,pin_entered,2025-08-15 04:07:28.001158,,
TX105824,fail_before_bank,2025-08-15 04:07:50.001158,False,NETWORK_TIMEOUT
TX105825,init,2025-08-22 02:03:37.001158,,
TX105825,amount_entered,2025-08-22 02:03:49.001158,,
TX105825,pin_entered,2025-08-22 02:03:52.001158,,
TX105825,bank_auth,2025-08-22 02:03:57.001158,,
TX105825,completed,2025-08-22 02:04:00.001158,True,
TX105826,init,2025-08-31 20:26:11.001158,,
TX105826,amount_entered,2025-08-31 20:26:22.001158,,
TX105826,pin_entered,2025-08-31 20:26:28.001158,,
TX105826,fail_before_bank,2025-08-31 20:26:36.001158,False,NETWORK_TIMEOUT
TX105827,init,2025-08-03 13:39:43.001158,,
TX105827,amount_entered,2025-08-03 13:39:49.001158,,
TX105827,pin_entered,2025-08-03 13:39:52.001158,,
TX105827,fail_before_bank,2025-08-03 13:40:09.001158,False,NETWORK_TIMEOUT
TX105828,init,2025-08-13 13:45:27.001158,,
TX105828,amount_entered,2025-08-13 13:45:38.001158,,
TX105828,pin_entered,2025-08-13 13:45:48.001158,,
TX105828,fail_before_bank,2025-08-13 13:46:07.001158,False,USER_ABORT
TX105829,init,2025-07-24 01:00:55.001158,,
TX105829,amount_entered,2025-07-24 01:01:02.001158,,
TX105829,pin_entered,2025-07-24 01:01:10.001158,,
TX105829,bank_auth,2025-07-24 01:01:29.001158,,
TX105829,completed,2025-07-24 01:01:30.001158,True,
TX105830,init,2025-08-01 06:20:11.001158,,
TX105830,amount_entered,2025-08-01 06:20:24.001158,,
TX105830,pin_entered,2025-08-01 06:20:37.001158,,
TX105830,fail_before_bank,2025-08-01 06:20:44.001158,False,NETWORK_TIMEOUT
TX105831,init,2025-07-15 09:39:42.001158,,
TX105831,amount_entered,2025-07-15 09:40:01.001158,,
TX105831,pin_entered,2025-07-15 09:40:21.001158,,
TX105831,bank_auth,2025-07-15 09:40:48.001158,,
TX105831,completed,2025-07-15 09:40:54.001158,True,
TX105832,init,2025-07-12 11:52:39.001158,,
TX105832,amount_entered,2025-07-12 11:52:53.001158,,
TX105832,abandoned_after_amount,2025-07-12 11:53:13.001158,False,USER_ABORT
TX105833,init,2025-07-10 19:41:11.001158,,
